date,TICKER,PRC,RET
2000-06-16 00:00:00,IYR,-69.796880000000002,C
2000-06-19 00:00:00,IYR,70.0625,0.003806
2000-06-20 00:00:00,IYR,70.359380000000002,0.004237
2000-06-21 00:00:00,IYR,70.703130000000002,0.004886
2000-06-22 00:00:00,IYR,70.734380000000002,0.000442
2000-06-23 00:00:00,IYR,-70.234380000000002,-0.007069
2000-06-26 00:00:00,IYR,69.75,-0.006897
2000-06-27 00:00:00,IYR,70.75,0.014337
2000-06-28 00:00:00,IYR,-70.75,0
2000-06-29 00:00:00,IYR,-71.0,0.003534
2000-06-30 00:00:00,IYR,70.75,-0.003521
2000-07-03 00:00:00,IYR,71.15625,0.005742
2000-07-05 00:00:00,IYR,71.8125,0.009223
2000-07-06 00:00:00,IYR,72.03125,0.003046
2000-07-07 00:00:00,IYR,72.5625,0.007375
2000-07-10 00:00:00,IYR,72.5,-0.000861
2000-07-11 00:00:00,IYR,72.46875,-0.000431
2000-07-12 00:00:00,IYR,72.125,-0.004743
2000-07-13 00:00:00,IYR,72.0625,-0.000867
2000-07-14 00:00:00,IYR,71.90625,-0.002168
2000-07-17 00:00:00,IYR,72.21875,0.004346
2000-07-18 00:00:00,IYR,72.4375,0.003029
2000-07-19 00:00:00,IYR,71.5625,-0.003446
2000-07-20 00:00:00,IYR,71.65625,0.00131
2000-07-21 00:00:00,IYR,72.6875,0.014392
2000-07-24 00:00:00,IYR,73.28125,0.008169
2000-07-25 00:00:00,IYR,73.25,-0.000426
2000-07-26 00:00:00,IYR,74.296880000000002,0.014292
2000-07-27 00:00:00,IYR,75.125,0.011146
2000-07-28 00:00:00,IYR,75.109380000000002,-0.000208
2000-07-31 00:00:00,IYR,74.59375,-0.006865
2000-08-01 00:00:00,IYR,76.171880000000002,0.021156
2000-08-02 00:00:00,IYR,76.3125,0.001846
2000-08-03 00:00:00,IYR,75.75,-0.007371
2000-08-04 00:00:00,IYR,74.5625,-0.015677
2000-08-07 00:00:00,IYR,74.5625,0
2000-08-08 00:00:00,IYR,74.6875,0.001676
2000-08-09 00:00:00,IYR,74.75,0.000837
2000-08-10 00:00:00,IYR,75.125,0.005017
2000-08-11 00:00:00,IYR,75.25,0.001664
2000-08-14 00:00:00,IYR,75.4375,0.002492
2000-08-15 00:00:00,IYR,75.0,-0.0058
2000-08-16 00:00:00,IYR,75.25,0.003333
2000-08-17 00:00:00,IYR,75.359380000000002,0.001453
2000-08-18 00:00:00,IYR,74.6875,-0.008916
2000-08-21 00:00:00,IYR,74.40625,-0.003766
2000-08-22 00:00:00,IYR,74.625,0.00294
2000-08-23 00:00:00,IYR,73.8125,-0.010888
2000-08-24 00:00:00,IYR,73.296880000000002,-0.006986
2000-08-25 00:00:00,IYR,73.1875,-0.001492
2000-08-28 00:00:00,IYR,73.296880000000002,0.001494
2000-08-29 00:00:00,IYR,72.625,-0.009166
2000-08-30 00:00:00,IYR,73.0,0.005164
2000-08-31 00:00:00,IYR,73.46875,0.006421
2000-09-01 00:00:00,IYR,73.03125,-0.005955
2000-09-05 00:00:00,IYR,73.5,0.006418
2000-09-06 00:00:00,IYR,74.078130000000002,0.007866
2000-09-07 00:00:00,IYR,74.0,-0.001055
2000-09-08 00:00:00,IYR,75.40625,0.019003
2000-09-11 00:00:00,IYR,75.84375,0.005802
2000-09-12 00:00:00,IYR,76.1875,0.004532
2000-09-13 00:00:00,IYR,76.0,-0.002461
2000-09-14 00:00:00,IYR,75.875,-0.001645
2000-09-15 00:00:00,IYR,75.9375,0.000824
2000-09-18 00:00:00,IYR,74.90625,-0.01358
2000-09-19 00:00:00,IYR,75.140630000000002,0.003129
2000-09-20 00:00:00,IYR,75.0,-0.001871
2000-09-21 00:00:00,IYR,74.9375,-0.000833
2000-09-22 00:00:00,IYR,74.9375,0
2000-09-25 00:00:00,IYR,74.849999999999994,-0.001168
2000-09-26 00:00:00,IYR,75.150000000000006,0.004008
