,cumrets
2006-05-23 00:00:00,1.0102048982117144
2006-05-24 00:00:00,1.0137494768019311
2006-05-25 00:00:00,1.0277412343948913
2006-05-26 00:00:00,1.0335244941999815
2006-05-30 00:00:00,1.0148688174093681
2006-06-02 00:00:00,1.016871608401744
2006-06-05 00:00:00,0.99975684901235018
2006-06-06 00:00:00,0.99538712321080303
2006-06-07 00:00:00,0.98883253450848207
2006-06-08 00:00:00,0.98792217496649293
2006-06-09 00:00:00,0.9840986648901392
2006-06-12 00:00:00,0.9711715593938951
2006-06-13 00:00:00,0.95970102916483324
2006-06-14 00:00:00,0.96570940214196077
2006-06-15 00:00:00,0.98810424687489096
2006-06-16 00:00:00,0.98282416153135455
2006-06-19 00:00:00,0.97299227847787306
2006-06-20 00:00:00,0.97317435038627098
2006-06-21 00:00:00,0.98409866489013931
2006-06-22 00:00:00,0.9786365076382052
2006-06-23 00:00:00,0.98027515481378535
2006-06-26 00:00:00,0.98500902443212823
2006-06-27 00:00:00,0.97572335710384017
2006-06-28 00:00:00,0.98246001771455893
2006-06-29 00:00:00,1.0039445029054999
2006-07-05 00:00:00,0.99786734764551754
2006-07-06 00:00:00,1.0056003484443106
2006-07-07 00:00:00,1.0006302402235432
2006-07-10 00:00:00,1.0014625054511259
2006-07-11 00:00:00,1.0123527772767869
2006-07-12 00:00:00,1.0129969267544832
2006-07-13 00:00:00,1.0058740171435117
2006-07-14 00:00:00,1.0019883051300773
2006-07-17 00:00:00,0.98634810728290445
2006-07-18 00:00:00,0.98474567001556368
2006-07-19 00:00:00,1.0067329183391678
2006-07-20 00:00:00,0.99351213491480994
2006-07-21 00:00:00,0.98361119820029552
2006-07-24 00:00:00,0.99092100592664789
2006-07-25 00:00:00,0.99569046322512567
2006-07-26 00:00:00,1.000609549418918
2006-07-27 00:00:00,1.0058795997162187
2006-07-28 00:00:00,1.0182384377081199
2006-08-02 00:00:00,1.0237356844571102
2006-08-03 00:00:00,1.0205733973049853
2006-08-04 00:00:00,1.0271229395153652
2006-08-07 00:00:00,1.0300625052277059
2006-08-08 00:00:00,1.0175051818438317
2006-08-09 00:00:00,1.0191110815763895
2006-08-10 00:00:00,1.0075466476402644
2006-08-11 00:00:00,0.999593158884308
2006-08-14 00:00:00,0.99695791026101777
2006-08-15 00:00:00,0.99982052902476592
2006-08-16 00:00:00,0.99905902561072768
2006-08-17 00:00:00,0.98657496185527804
2006-08-18 00:00:00,0.98981514516712765
2006-08-21 00:00:00,1.0018182874515296
2006-08-22 00:00:00,1.001539195039854
2006-08-23 00:00:00,0.99448202931910956
2006-08-24 00:00:00,1.0000559309517287
2006-08-25 00:00:00,0.99964386866365074
2006-08-28 00:00:00,0.9938361909323673
2006-08-29 00:00:00,0.99454045448124684
2006-08-30 00:00:00,1.0040265955107099
2006-09-05 00:00:00,1.0061537705011987
2006-09-06 00:00:00,0.99534063096621395
2006-09-07 00:00:00,0.99161807473285857
2006-09-08 00:00:00,0.99374524972334732
2006-09-11 00:00:00,0.99392251430588796
2006-09-12 00:00:00,1.0052674475884948
2006-09-13 00:00:00,1.0105853850647168
2006-09-14 00:00:00,1.0084582100742281
2006-09-15 00:00:00,1.0107626496472577
2006-09-18 00:00:00,1.0116489725599613
2006-09-19 00:00:00,1.0089900038218504
2006-09-20 00:00:00,1.0150169996282352
2006-09-21 00:00:00,1.0086354746567687
2006-09-22 00:00:00,1.0061537705011987
2006-09-25 00:00:00,1.0146624704631539
2006-09-26 00:00:00,1.0217530537647832
2006-09-27 00:00:00,1.0229939058425683
2006-09-28 00:00:00,1.0240574933378126
2006-10-03 00:00:00,1.0256623196376629
2006-10-04 00:00:00,1.0363611616366648
2006-10-05 00:00:00,1.0413539545695323
2006-10-06 00:00:00,1.0393925002030486
2006-10-09 00:00:00,1.040462384402949
2006-10-10 00:00:00,1.0427804668360661
2006-10-11 00:00:00,1.0408190124695824
2006-10-12 00:00:00,1.0513395404352679
2006-10-13 00:00:00,1.0549058211016018
2006-10-16 00:00:00,1.0577588456346692
2006-10-17 00:00:00,1.0536576228683852
2006-10-18 00:00:00,1.0552624491682354
2006-10-19 00:00:00,1.0563323333681358
2006-10-20 00:00:00,1.0559757053015024
2006-10-23 00:00:00,1.0606118701677367
2006-10-24 00:00:00,1.0631082666341705
2006-10-25 00:00:00,1.0666745473005046
2006-10-26 00:00:00,1.0723805963666388
2006-10-27 00:00:00,1.0641781508340706
2006-10-30 00:00:00,1.064534778900704
2006-11-02 00:00:00,1.0639947714037981
2006-11-03 00:00:00,1.0638147689048294
2006-11-06 00:00:00,1.0755149313377927
2006-11-07 00:00:00,1.0792949838161348
2006-11-08 00:00:00,1.0819950213006648
2006-11-09 00:00:00,1.0760549388346987
2006-11-10 00:00:00,1.0785749738202601
2006-11-13 00:00:00,1.0810950088058213
2006-11-14 00:00:00,1.0895551262573488
2006-11-15 00:00:00,1.0935151812346595
2006-11-16 00:00:00,1.0958552137212523
2006-11-17 00:00:00,1.0953152062243463
2006-11-20 00:00:00,1.0960352162202209
2006-11-21 00:00:00,1.0989152562037197
2006-11-22 00:00:00,1.101975298686187
2006-11-24 00:00:00,1.098735253704751
2006-11-27 00:00:00,1.0812750113047902
2006-11-28 00:00:00,1.0854150687810695
2006-11-29 00:00:00,1.0965752237171269
2006-12-04 00:00:00,1.107389575035836
2006-12-05 00:00:00,1.1113548371860296
2006-12-06 00:00:00,1.1106338804314491
2006-12-07 00:00:00,1.1057674223380298
2006-12-08 00:00:00,1.1075698142244814
2006-12-11 00:00:00,1.1100931628655137
2006-12-12 00:00:00,1.1082907709790621
2006-12-13 00:00:00,1.1100931628655137
2006-12-14 00:00:00,1.1185644047318362
2006-12-15 00:00:00,1.1189248831091265
2006-12-18 00:00:00,1.1144189033929977
2006-12-19 00:00:00,1.1158608169021587
2006-12-20 00:00:00,1.1155003385248685
2006-12-21 00:00:00,1.1111745979973848
2006-12-22 00:00:00,1.1048662263948044
2006-12-26 00:00:00,1.11135483718603
2006-12-27 00:00:00,1.1189248831091265
2006-12-28 00:00:00,1.1173027304113203
2007-01-04 00:00:00,1.119478234673033
2007-01-05 00:00:00,1.1105949256043723
2007-01-08 00:00:00,1.1147646421059885
2007-01-09 00:00:00,1.1147646421059885
2007-01-10 00:00:00,1.1173027304113201
2007-01-11 00:00:00,1.1256421634145524
2007-01-12 00:00:00,1.1330751363087377
2007-01-16 00:00:00,1.130899632047025
2007-01-17 00:00:00,1.131806092156072
2007-01-18 00:00:00,1.1256421634145524
2007-01-19 00:00:00,1.1299931719379779
2007-01-22 00:00:00,1.1256421634145524
2007-01-23 00:00:00,1.1287241277853119
2007-01-24 00:00:00,1.1386951889848289
2007-01-25 00:00:00,1.1260047474581711
2007-01-26 00:00:00,1.1252795793709336
2007-01-29 00:00:00,1.125460871392743
2007-01-30 00:00:00,1.1319873841778814
2007-02-02 00:00:00,1.1332399785011891
2007-02-05 00:00:00,1.1346715148706836
2007-02-06 00:00:00,1.1346715148706836
2007-02-07 00:00:00,1.1384292978406072
2007-02-08 00:00:00,1.1369977614711126
2007-02-09 00:00:00,1.1284085432541449
2007-02-12 00:00:00,1.1244718182380347
2007-02-13 00:00:00,1.1339557466859365
2007-02-14 00:00:00,1.1414713126257834
2007-02-15 00:00:00,1.1418291967181571
2007-02-16 00:00:00,1.1425449649029045
2007-02-20 00:00:00,1.1459448637804543
2007-02-21 00:00:00,1.1464816899190144
2007-02-22 00:00:00,1.1459448637804539
2007-02-23 00:00:00,1.1423660228567174
2007-02-26 00:00:00,1.140755544441036
2007-02-27 00:00:00,1.0985252215409442
2007-03-02 00:00:00,1.0828574388025969
2007-03-05 00:00:00,1.0702163868205212
2007-03-06 00:00:00,1.0881987283724881
2007-03-07 00:00:00,1.0874865564298359
2007-03-08 00:00:00,1.096566748698651
2007-03-09 00:00:00,1.0969228346699771
2007-03-12 00:00:00,1.0997715224405857
2007-03-13 00:00:00,1.0800087510319885
2007-03-14 00:00:00,1.0855280835875425
2007-03-15 00:00:00,1.0898011152434555
2007-03-16 00:00:00,1.0851719976162166
2007-03-19 00:00:00,1.0974569636269662
2007-03-20 00:00:00,1.1047567260391506
2007-03-21 00:00:00,1.1223829816197914
2007-03-22 00:00:00,1.1229171105767808
2007-03-23 00:00:00,1.1252316693904003
2007-03-26 00:00:00,1.1232731965481069
2007-03-27 00:00:00,1.1188221219065311
2007-03-28 00:00:00,1.1115223594943464
2007-03-29 00:00:00,1.1145490902506181
2007-04-03 00:00:00,1.1246781237557655
2007-04-04 00:00:00,1.1259220401511345
2007-04-05 00:00:00,1.1289429799684594
2007-04-09 00:00:00,1.1303645987060238
2007-04-10 00:00:00,1.1335632408655441
2007-04-11 00:00:00,1.1262774448355255
2007-04-12 00:00:00,1.1337409432077394
2007-04-13 00:00:00,1.1374726923938465
2007-04-16 00:00:00,1.1488456422943629
2007-04-17 00:00:00,1.1506226657163185
2007-04-18 00:00:00,1.151688879769492
2007-04-19 00:00:00,1.1495564516631451
2007-04-20 00:00:00,1.1598631875104883
2007-04-23 00:00:00,1.1575530570619459
2007-04-24 00:00:00,1.1573753547197505
2007-04-25 00:00:00,1.1676820905670935
2007-04-26 00:00:00,1.1680374952514847
2007-04-27 00:00:00,1.1667935788561155
2007-05-02 00:00:00,1.1753795196479431
2007-05-03 00:00:00,1.1805668588763392
2007-05-04 00:00:00,1.1841443342062676
2007-05-07 00:00:00,1.1859330718712315
2007-05-08 00:00:00,1.184859829272253
2007-05-09 00:00:00,1.1889739259016707
2007-05-10 00:00:00,1.1741274032824682
2007-05-11 00:00:00,1.1850387030387495
2007-05-14 00:00:00,1.181461227708821
2007-05-15 00:00:00,1.1782414999118858
2007-05-16 00:00:00,1.1884373046021814
2007-05-17 00:00:00,1.1855753243382388
2007-05-18 00:00:00,1.1945190126630596
2007-05-21 00:00:00,1.1979176142264916
2007-05-22 00:00:00,1.1977387404599951
2007-05-23 00:00:00,1.1970232453940095
2007-05-24 00:00:00,1.1848598292722532
2007-05-25 00:00:00,1.1905837898001386
2007-05-29 00:00:00,1.1952345077290452
2007-05-30 00:00:00,1.2056091861858376
2007-06-04 00:00:00,1.2075657664525894
2007-06-05 00:00:00,1.2015181547189926
2007-06-06 00:00:00,1.1892450603184581
2007-06-07 00:00:00,1.1657660971174357
2007-06-08 00:00:00,1.1817744811181325
2007-06-11 00:00:00,1.1831974485848611
2007-06-12 00:00:00,1.1686120320508926
2007-06-13 00:00:00,1.1867548672516826
2007-06-14 00:00:00,1.1952926720520543
2007-06-15 00:00:00,1.201696025652333
2007-06-18 00:00:00,1.1997394453855812
2007-06-19 00:00:00,1.2031189931190618
2007-06-20 00:00:00,1.1872884800517056
2007-06-21 00:00:00,1.1931582208519613
2007-06-22 00:00:00,1.1831974485848609
2007-06-25 00:00:00,1.17483751471783
2007-06-26 00:00:00,1.1652324843174118
2007-06-27 00:00:00,1.1824859648514965
2007-06-28 00:00:00,1.1823080939181554
2007-07-03 00:00:00,1.1874194437576944
2007-07-05 00:00:00,1.1868906834294661
2007-07-06 00:00:00,1.1934120608109464
2007-07-09 00:00:00,1.1927070470399759
2007-07-10 00:00:00,1.1764917303076456
2007-07-11 00:00:00,1.1849518955592964
2007-07-12 00:00:00,1.2029297467190536
2007-07-13 00:00:00,1.2066310690166506
2007-07-16 00:00:00,1.2057498018029373
2007-07-17 00:00:00,1.2050447880319666
2007-07-18 00:00:00,1.2022247329480829
2007-07-19 00:00:00,1.2052210414747091
2007-07-20 00:00:00,1.1942933280246606
2007-07-23 00:00:00,1.1967608762230586
2007-07-24 00:00:00,1.1757867165366749
2007-07-25 00:00:00,1.1759629699794176
2007-07-26 00:00:00,1.1481149260260681
2007-07-27 00:00:00,1.1264357525687136
2007-07-30 00:00:00,1.1431798296292719
2007-08-02 00:00:00,1.1529505974038812
2007-08-03 00:00:00,1.1229276927873546
2007-08-06 00:00:00,1.141758627043874
2007-08-07 00:00:00,1.1504634928794351
2007-08-08 00:00:00,1.1676955742273822
2007-08-09 00:00:00,1.1360738167022835
2007-08-10 00:00:00,1.1334090618546626
2007-08-13 00:00:00,1.1357185160559338
2007-08-14 00:00:00,1.115821679860366
2007-08-15 00:00:00,1.1008990527136902
2007-08-16 00:00:00,1.1080050656406786
2007-08-17 00:00:00,1.1282572024825956
2007-08-20 00:00:00,1.130566656683867
2007-08-21 00:00:00,1.1307443070070418
2007-08-22 00:00:00,1.1465551857695913
2007-08-23 00:00:00,1.1447786825378439
2007-08-24 00:00:00,1.1581024567759473
2007-08-27 00:00:00,1.146022234800067
2007-08-28 00:00:00,1.1225723921410049
2007-08-29 00:00:00,1.1449563328610188
2007-08-30 00:00:00,1.1419362773670487
2007-09-05 00:00:00,1.1318506516494777
2007-09-06 00:00:00,1.1353284536210539
2007-09-07 00:00:00,1.118808894256067
2007-09-10 00:00:00,1.114113861594439
2007-09-11 00:00:00,1.1285467397764806
2007-09-12 00:00:00,1.132546212043793
2007-09-13 00:00:00,1.1367195744096847
2007-09-14 00:00:00,1.1377629150011577
2007-09-17 00:00:00,1.1316767615508991
2007-09-18 00:00:00,1.1633247594922429
2007-09-19 00:00:00,1.1716714842240257
2007-09-20 00:00:00,1.1645419901822944
2007-09-21 00:00:00,1.1673242317595554
2007-09-24 00:00:00,1.164020319886558
2007-09-25 00:00:00,1.1614119684078759
2007-09-26 00:00:00,1.1699325832382375
2007-09-27 00:00:00,1.1763665168856536
2007-10-02 00:00:00,1.1744713745766697
2007-10-03 00:00:00,1.1725762322676858
2007-10-04 00:00:00,1.1748159459055758
2007-10-05 00:00:00,1.1875650850751043
2007-10-08 00:00:00,1.1860145140950265
2007-10-09 00:00:00,1.1942842259887743
2007-10-10 00:00:00,1.1920445123508843
2007-10-11 00:00:00,1.1853253714372143
2007-10-12 00:00:00,1.1911830840286193
2007-10-15 00:00:00,1.1818796581481525
2007-10-16 00:00:00,1.1734376605899515
2007-10-17 00:00:00,1.1742990889122169
2007-10-18 00:00:00,1.1746436602411232
2007-10-19 00:00:00,1.1444936689618337
2007-10-22 00:00:00,1.1500068102243322
2007-10-23 00:00:00,1.1582765221180804
2007-10-24 00:00:00,1.157587379460268
2007-10-25 00:00:00,1.1567259511380026
2007-10-26 00:00:00,1.1706810899587026
2007-10-29 00:00:00,1.1753328028989358
2007-10-30 00:00:00,1.1670630910051878
2007-11-02 00:00:00,1.1668885899449299
2007-11-05 00:00:00,1.1576400337512585
2007-11-06 00:00:00,1.1736941312949902
2007-11-07 00:00:00,1.141236934087011
2007-11-08 00:00:00,1.1398409256049471
2007-11-09 00:00:00,1.1248338344227631
2007-11-12 00:00:00,1.1101757453610952
2007-11-13 00:00:00,1.1426329425690744
2007-11-14 00:00:00,1.1386194181831415
2007-11-15 00:00:00,1.122216318518894
2007-11-16 00:00:00,1.1267533460856007
2007-11-19 00:00:00,1.1082562336982578
2007-11-20 00:00:00,1.1124442591444486
2007-11-21 00:00:00,1.0930746414558159
2007-11-23 00:00:00,1.1094777411200634
2007-11-26 00:00:00,1.0876651085878193
2007-11-27 00:00:00,1.1009271891674237
2007-11-28 00:00:00,1.1346058937972086
2007-11-29 00:00:00,1.1353038980382406
2007-12-04 00:00:00,1.1422976929096447
2007-12-05 00:00:00,1.1325209854125533
2007-12-06 00:00:00,1.1389663977182281
2007-12-07 00:00:00,1.1302935857390544
2007-12-10 00:00:00,1.1341069800240959
2007-12-11 00:00:00,1.1392715838913039
2007-12-12 00:00:00,1.1531389397807132
2007-12-13 00:00:00,1.1372961377221271
2007-12-14 00:00:00,1.1318199179302317
2007-12-17 00:00:00,1.1308407042558541
2007-12-18 00:00:00,1.1368388839760997
2007-12-19 00:00:00,1.1458005269411062
2007-12-20 00:00:00,1.1405659693957293
2007-12-21 00:00:00,1.1463929313066072
2007-12-24 00:00:00,1.1476403826652986
2007-12-26 00:00:00,1.1563404630770935
2007-12-27 00:00:00,1.1612082289170762
2007-12-28 00:00:00,1.1723854492975339
2008-01-03 00:00:00,1.1780374819032897
2008-01-04 00:00:00,1.1745042844689442
2008-01-07 00:00:00,1.1671673655595298
2008-01-08 00:00:00,1.1794660071540435
2008-01-09 00:00:00,1.1759220233270895
2008-01-10 00:00:00,1.176173376825165
2008-01-11 00:00:00,1.1840259940243985
2008-01-14 00:00:00,1.1949455366662574
2008-01-15 00:00:00,1.1875602844184618
2008-01-16 00:00:00,1.1742139077264084
2008-01-17 00:00:00,1.1743212165803563
2008-01-18 00:00:00,1.1771923305003884
2008-01-22 00:00:00,1.1832800510389239
2008-01-23 00:00:00,1.173426729968692
2008-01-24 00:00:00,1.1852258571303564
2008-01-25 00:00:00,1.2011376894440247
2008-01-28 00:00:00,1.2088667313791195
2008-01-29 00:00:00,1.2061372598606461
2008-01-30 00:00:00,1.2030064528824702
2008-02-04 00:00:00,1.2046433339158065
2008-02-05 00:00:00,1.1988417166371679
2008-02-06 00:00:00,1.2015816229254292
2008-02-07 00:00:00,1.2015652808410417
2008-02-08 00:00:00,1.2230556448821097
2008-02-11 00:00:00,1.2297551313829773
2008-02-12 00:00:00,1.2098549379295003
2008-02-13 00:00:00,1.2094580102138428
2008-02-14 00:00:00,1.2130741028507974
2008-02-15 00:00:00,1.2118449964607534
2008-02-19 00:00:00,1.2325020469505334
2008-02-20 00:00:00,1.2451079464057078
2008-02-21 00:00:00,1.2467447464785519
2008-02-22 00:00:00,1.25098292773219
2008-02-25 00:00:00,1.248669677225384
2008-02-26 00:00:00,1.2627103907199857
2008-02-27 00:00:00,1.2670501942216592
2008-02-28 00:00:00,1.2826693096989465
2008-03-04 00:00:00,1.2681071506223212
2008-03-05 00:00:00,1.2892527903932882
2008-03-06 00:00:00,1.2898085476091603
2008-03-07 00:00:00,1.2859217188832108
2008-03-10 00:00:00,1.2963292363597116
2008-03-11 00:00:00,1.2989333298654528
2008-03-12 00:00:00,1.3132364417051499
2008-03-13 00:00:00,1.317144557297961
2008-03-14 00:00:00,1.323620192576475
2008-03-17 00:00:00,1.308839515391516
2008-03-18 00:00:00,1.3033329857283547
2008-03-19 00:00:00,1.2741123581602418
2008-03-20 00:00:00,1.2434949234322428
2008-03-24 00:00:00,1.2428205240051555
2008-03-25 00:00:00,1.2598803140334744
2008-03-26 00:00:00,1.2771708245545998
2008-03-27 00:00:00,1.2810388132921056
2008-03-28 00:00:00,1.2652997392188772
2008-04-02 00:00:00,1.2870787562187833
2008-04-03 00:00:00,1.2909418420660213
2008-04-04 00:00:00,1.3010344812922707
2008-04-07 00:00:00,1.3074459556773024
2008-04-08 00:00:00,1.3063980547815273
2008-04-09 00:00:00,1.324119296243216
2008-04-10 00:00:00,1.3189343610946429
2008-04-11 00:00:00,1.3165499197030917
2008-04-14 00:00:00,1.3176257674142065
2008-04-15 00:00:00,1.3235689909133588
2008-04-16 00:00:00,1.3327836550595313
2008-04-17 00:00:00,1.3268501924482465
2008-04-18 00:00:00,1.3175000022899739
2008-04-21 00:00:00,1.3157325314008659
2008-04-22 00:00:00,1.3188283298138401
2008-04-23 00:00:00,1.3087255928150432
2008-04-24 00:00:00,1.2880641873894341
2008-04-25 00:00:00,1.2958313117436104
2008-04-28 00:00:00,1.3019841775951762
2008-04-29 00:00:00,1.2808784110123705
2008-05-02 00:00:00,1.2829148391815894
2008-05-05 00:00:00,1.2926606598022934
2008-05-06 00:00:00,1.2941739438024025
2008-05-07 00:00:00,1.2984465108900503
2008-05-08 00:00:00,1.3123361248833865
2008-05-09 00:00:00,1.3215356598718158
2008-05-12 00:00:00,1.3122377390502782
2008-05-13 00:00:00,1.306572662221883
2008-05-14 00:00:00,1.2991350820595438
2008-05-15 00:00:00,1.3104650103220852
2008-05-16 00:00:00,1.3146343093289392
2008-05-19 00:00:00,1.3168416081458267
2008-05-20 00:00:00,1.326843018140802
2008-05-21 00:00:00,1.3397075838009349
2008-05-22 00:00:00,1.3249469188317722
2008-05-23 00:00:00,1.3295596375306022
2008-05-27 00:00:00,1.3168778201682771
2008-05-28 00:00:00,1.3130163929581304
2008-05-29 00:00:00,1.2949498570207421
2008-06-03 00:00:00,1.2817098604600268
2008-06-04 00:00:00,1.2723370337608453
2008-06-05 00:00:00,1.2862782717445049
2008-06-06 00:00:00,1.3123846345089578
2008-06-09 00:00:00,1.3083750043850637
2008-06-10 00:00:00,1.2917181940086568
2008-06-11 00:00:00,1.3164586727798984
2008-06-12 00:00:00,1.3061914252334745
2008-06-13 00:00:00,1.3032098745006899
2008-06-16 00:00:00,1.3082359826362471
2008-06-17 00:00:00,1.3153456234171594
2008-06-18 00:00:00,1.3288400090181183
2008-06-19 00:00:00,1.3178359710789944
2008-06-20 00:00:00,1.3245154719189758
2008-06-23 00:00:00,1.3181677898102901
2008-06-24 00:00:00,1.323020324120787
2008-06-25 00:00:00,1.3202745782039507
2008-06-26 00:00:00,1.3526576594633235
2008-06-27 00:00:00,1.3619456097679223
2008-07-02 00:00:00,1.3761482460478165
2008-07-03 00:00:00,1.3702367422590698
2008-07-07 00:00:00,1.3621405826708264
2008-07-08 00:00:00,1.3447231373840576
2008-07-09 00:00:00,1.3491393757945536
2008-07-10 00:00:00,1.3700955727482012
2008-07-11 00:00:00,1.3803840414201232
2008-07-14 00:00:00,1.3884504761539831
2008-07-15 00:00:00,1.3764828125936452
2008-07-16 00:00:00,1.356168296025259
2008-07-17 00:00:00,1.3437824442074022
2008-07-18 00:00:00,1.334441893070422
2008-07-21 00:00:00,1.3454921312348698
