,momvmp
1996-12-05 00:00:00,1.0051541325767945
1996-12-06 00:00:00,0.98743252922002189
1996-12-09 00:00:00,1.0132145721183097
1996-12-10 00:00:00,0.99530849259893506
1996-12-11 00:00:00,0.98611856651500096
1996-12-12 00:00:00,0.99014121117383402
1996-12-13 00:00:00,1.0006638036573072
1996-12-16 00:00:00,0.98937422119995788
1996-12-17 00:00:00,1.0058636873791067
1996-12-18 00:00:00,1.0046056124543485
1996-12-19 00:00:00,1.0115574524992901
1996-12-20 00:00:00,1.0032254676870893
1996-12-23 00:00:00,0.99693495029961032
1996-12-24 00:00:00,0.99943329534378356
1996-12-26 00:00:00,1.0093853858487487
1996-12-27 00:00:00,0.99853927845058255
1997-01-02 00:00:00,1.0017964390243632
1997-01-03 00:00:00,1.0101621124928879
1997-01-06 00:00:00,0.99793489265553437
1997-01-07 00:00:00,1.0030559439600464
1997-01-08 00:00:00,0.98964845531769041
1997-01-09 00:00:00,0.99759835089944726
1997-01-10 00:00:00,0.99519109940716322
1997-01-13 00:00:00,1.0045709356632304
1997-01-14 00:00:00,1.0091343976311071
1997-01-15 00:00:00,0.99960645960571615
1997-01-16 00:00:00,1.0043562491039
1997-01-17 00:00:00,1.0030523090598706
1997-01-20 00:00:00,0.9926208755854582
1997-01-21 00:00:00,1.0100999901280823
1997-01-22 00:00:00,1.0052908081302259
1997-01-23 00:00:00,0.98430181027916397
1997-01-24 00:00:00,0.98771841352989875
1997-01-27 00:00:00,0.99086775693509743
1997-01-28 00:00:00,1.0092161460274414
1997-01-29 00:00:00,1.0044065290982371
1997-02-03 00:00:00,1.002270290346724
1997-02-04 00:00:00,1.0034053488107639
1997-02-05 00:00:00,0.98188615953144198
1997-02-06 00:00:00,1.0024677342036561
1997-02-07 00:00:00,1.0129821947459428
1997-02-10 00:00:00,0.99403033509829752
1997-02-11 00:00:00,1.0075244323927877
1997-02-12 00:00:00,1.012125378061604
1997-02-13 00:00:00,1.0121144755622857
1997-02-14 00:00:00,0.99699130510233025
1997-02-18 00:00:00,1.0052462741138988
1997-02-19 00:00:00,0.99610245581229762
1997-02-20 00:00:00,0.99818690228823503
1997-02-21 00:00:00,1.0040381306589061
1997-02-24 00:00:00,1.0077274502328151
1997-02-25 00:00:00,1.0018163443756043
1997-02-26 00:00:00,0.98518612554827023
1997-03-03 00:00:00,1.0033916651963972
1997-03-04 00:00:00,0.99602581213363817
1997-03-05 00:00:00,1.009353074273555
1997-03-06 00:00:00,0.99001300520133784
1997-03-07 00:00:00,1.0080121082654172
1997-03-10 00:00:00,1.0076399008135444
1997-03-11 00:00:00,0.99892845325123558
1997-03-12 00:00:00,0.98924032509844062
1997-03-13 00:00:00,0.98139810174176578
1997-03-14 00:00:00,1.0052386539626024
1997-03-17 00:00:00,1.0034830524054426
1997-03-18 00:00:00,0.99795285212195484
1997-03-19 00:00:00,1.0004848207686596
1997-03-20 00:00:00,0.99333447992158086
1997-03-21 00:00:00,1.0092457223185995
1997-03-24 00:00:00,1.0042338619377154
1997-03-25 00:00:00,0.99719623428598669
1997-03-26 00:00:00,1.0046202102476314
1997-04-01 00:00:00,1.0065391437462807
1997-04-02 00:00:00,0.98691854089849429
1997-04-03 00:00:00,1.0054163393718991
1997-04-04 00:00:00,1.0033024894472573
1997-04-07 00:00:00,0.99998405563714343
1997-04-08 00:00:00,1.0052858936083282
1997-04-09 00:00:00,0.99112017916125816
1997-04-10 00:00:00,0.99582318537159886
1997-04-11 00:00:00,0.97364946886775061
1997-04-14 00:00:00,1.0098497772718911
1997-04-15 00:00:00,1.0169763044985256
1997-04-16 00:00:00,1.0128872872522374
1997-04-17 00:00:00,0.99699406292959769
1997-04-18 00:00:00,1.0064979161267975
1997-04-21 00:00:00,1.0009293743323369
1997-04-22 00:00:00,1.0160108936314733
1997-04-23 00:00:00,1.0007363732070393
1997-04-24 00:00:00,0.99350938230452102
1997-04-25 00:00:00,0.99155616516794409
1997-04-28 00:00:00,1.0085978639551891
1997-05-01 00:00:00,0.99929604006151695
1997-05-02 00:00:00,1.0169376749116308
1997-05-05 00:00:00,1.0163229182011044
1997-05-06 00:00:00,1.0094474833066407
1997-05-07 00:00:00,0.98302792560644225
1997-05-08 00:00:00,1.0101064772212549
1997-05-09 00:00:00,1.0080299720845964
1997-05-12 00:00:00,1.0255692003133896
1997-05-13 00:00:00,0.99567831235965742
1997-05-14 00:00:00,1.008778530925776
1997-05-15 00:00:00,1.0020246924128398
1997-05-16 00:00:00,0.99763943378143194
1997-05-19 00:00:00,1.007456033887721
1997-05-20 00:00:00,1.0107120211460923
1997-05-21 00:00:00,0.99123659838836498
1997-05-22 00:00:00,0.98673919979653135
1997-05-23 00:00:00,1.0131239250880768
1997-05-27 00:00:00,0.99672058408532249
1997-05-28 00:00:00,1.0074616891754367
1997-06-02 00:00:00,1.0035387780624929
1997-06-03 00:00:00,0.99784095015445429
1997-06-04 00:00:00,1.0024885174269376
1997-06-05 00:00:00,1.0039988911769193
1997-06-06 00:00:00,1.0158500557611529
1997-06-09 00:00:00,1.0048616402074257
1997-06-10 00:00:00,1.0066753649470421
1997-06-11 00:00:00,1.0061662116732095
1997-06-12 00:00:00,1.006308083572117
1997-06-13 00:00:00,1.005510396780078
1997-06-16 00:00:00,1.0063243249547096
1997-06-17 00:00:00,0.99606314488992043
1997-06-18 00:00:00,0.99316039458812821
1997-06-19 00:00:00,1.0098283882589691
1997-06-20 00:00:00,0.99474179384319383
1997-06-23 00:00:00,0.97949618596961041
1997-06-24 00:00:00,1.0197277268578313
1997-06-25 00:00:00,1.0076163491424757
1997-06-26 00:00:00,0.99832529058795549
1997-07-01 00:00:00,1.0074655564127923
1997-07-02 00:00:00,1.0105540212954607
1997-07-03 00:00:00,1.0135910632072826
1997-07-07 00:00:00,0.98723744953250692
1997-07-08 00:00:00,1.0052070597827867
1997-07-09 00:00:00,0.99282021775843854
1997-07-10 00:00:00,1.0013230400772128
1997-07-11 00:00:00,1.0006544747457771
1997-07-14 00:00:00,1.0098311616163549
1997-07-15 00:00:00,0.99864509528033263
1997-07-16 00:00:00,1.0132482456884466
1997-07-17 00:00:00,0.99980627303460634
1997-07-18 00:00:00,0.98159684713337592
1997-07-21 00:00:00,0.99698627496322456
1997-07-22 00:00:00,1.020348069802661
1997-07-23 00:00:00,0.99945608444536282
1997-07-24 00:00:00,0.99997611650498996
1997-07-25 00:00:00,1.0026375677157768
1997-07-28 00:00:00,0.99650033931326942
1997-07-29 00:00:00,0.99910458890890119
1997-08-01 00:00:00,0.98797495138133673
1997-08-04 00:00:00,1.0018722859835951
1997-08-05 00:00:00,0.99245704576364568
1997-08-06 00:00:00,1.0139561559660839
1997-08-07 00:00:00,0.99200662915513005
1997-08-08 00:00:00,0.99351415709799185
1997-08-11 00:00:00,0.99710565416581731
1997-08-12 00:00:00,0.99001024854823905
1997-08-13 00:00:00,1.0005799058380271
1997-08-14 00:00:00,1.0053492092714433
1997-08-15 00:00:00,0.9729902806797911
1997-08-18 00:00:00,1.0169964856889333
1997-08-19 00:00:00,1.005410701344557
1997-08-20 00:00:00,1.0148173745733799
1997-08-21 00:00:00,0.98486163508721392
1997-08-22 00:00:00,0.99021852575700353
1997-08-25 00:00:00,0.99607637467777554
1997-08-26 00:00:00,0.99362644924938115
1997-08-27 00:00:00,0.99869357010195392
1997-09-02 00:00:00,1.0150499526895276
1997-09-03 00:00:00,1.0037700747166065
1997-09-04 00:00:00,1.004075083412294
1997-09-05 00:00:00,1.0017632726442507
1997-09-08 00:00:00,0.99919944123908955
1997-09-09 00:00:00,1.0074715422881091
1997-09-10 00:00:00,0.98154286493242937
1997-09-11 00:00:00,0.9895311820148992
1997-09-12 00:00:00,1.0084235234554222
1997-09-15 00:00:00,1.0007308679131868
1997-09-16 00:00:00,1.0141821690924058
1997-09-17 00:00:00,0.99642959286460475
1997-09-18 00:00:00,1.0045718928306979
1997-09-19 00:00:00,0.99752879114003745
1997-09-22 00:00:00,1.0072167265634737
1997-09-23 00:00:00,0.99524785633678192
1997-09-24 00:00:00,1.0053591438458789
1997-09-25 00:00:00,0.99553670293765373
1997-09-26 00:00:00,0.99464541955707164
1997-10-01 00:00:00,1.0120215196633249
1997-10-02 00:00:00,0.99202380062068285
1997-10-03 00:00:00,1.0031543588100662
1997-10-06 00:00:00,1.0137126263783163
1997-10-07 00:00:00,1.0001495643675089
1997-10-08 00:00:00,0.99559757136965177
1997-10-09 00:00:00,0.99211028976727333
1997-10-10 00:00:00,1.0000846649233166
1997-10-13 00:00:00,1.000607883372113
1997-10-14 00:00:00,0.99448221119747537
1997-10-15 00:00:00,0.99857507985099381
1997-10-16 00:00:00,0.99769019257069835
1997-10-17 00:00:00,0.99366532378357186
1997-10-20 00:00:00,1.0069060913286338
1997-10-21 00:00:00,1.0102280191877617
1997-10-22 00:00:00,0.99775947466736303
1997-10-23 00:00:00,0.96855848273365441
1997-10-24 00:00:00,0.99569417257888448
1997-10-27 00:00:00,0.93441282822788019
1997-10-28 00:00:00,1.0539087261643341
1997-10-29 00:00:00,0.99153636358016739
1997-11-03 00:00:00,1.0215762442171483
1997-11-04 00:00:00,0.98527247828579989
1997-11-05 00:00:00,0.99935873198039771
1997-11-06 00:00:00,0.99537812802996029
1997-11-07 00:00:00,0.96640613276291631
1997-11-10 00:00:00,0.99653580428463162
1997-11-11 00:00:00,1.000192970516085
1997-11-12 00:00:00,0.97002097705412105
1997-11-13 00:00:00,1.0164019500175956
1997-11-14 00:00:00,1.0183829406407627
1997-11-17 00:00:00,1.0287041527821936
1997-11-18 00:00:00,0.98889632533146454
1997-11-19 00:00:00,0.99265380037188455
1997-11-20 00:00:00,1.0292758944212352
1997-11-21 00:00:00,0.99641144418455374
1997-11-24 00:00:00,0.98209945278806976
1997-11-25 00:00:00,1.004058879747006
1997-12-01 00:00:00,1.0254335031737527
1997-12-02 00:00:00,0.99288341761030552
1997-12-03 00:00:00,1.0023371088823703
1997-12-04 00:00:00,0.99587916702764478
1997-12-05 00:00:00,1.008166259675789
1997-12-08 00:00:00,0.99767772419395773
1997-12-09 00:00:00,0.99731207459478655
1997-12-10 00:00:00,0.99299903270037737
1997-12-11 00:00:00,0.98166637818197178
1997-12-12 00:00:00,1.0004514867024019
1997-12-15 00:00:00,1.0116740926461043
1997-12-16 00:00:00,1.0004705757472556
1997-12-17 00:00:00,1.0037086186464781
1997-12-18 00:00:00,0.98651765702908079
1997-12-19 00:00:00,0.98822881493154147
1997-12-22 00:00:00,1.002945653170032
1997-12-23 00:00:00,0.98306315978229608
1997-12-24 00:00:00,1.0010544831624479
1997-12-26 00:00:00,1.0021069861714738
1997-12-29 00:00:00,1.0184139929921732
1998-01-02 00:00:00,1.0044536901226697
1998-01-05 00:00:00,0.99852791324174039
1998-01-06 00:00:00,0.98612225188518232
1998-01-07 00:00:00,1.0065828542332607
1998-01-08 00:00:00,0.98986893351229566
1998-01-09 00:00:00,0.96657966514587024
1998-01-12 00:00:00,1.0148812514457162
1998-01-13 00:00:00,1.014753266168767
1998-01-14 00:00:00,1.0065929073458282
1998-01-15 00:00:00,0.9919440507633589
1998-01-16 00:00:00,1.0246087829314552
1998-01-20 00:00:00,1.0164296696114474
1998-01-21 00:00:00,0.98929312727314545
1998-01-22 00:00:00,0.99411258061768615
1998-01-23 00:00:00,1.0038753562927711
1998-01-26 00:00:00,1.0019998330538806
1998-01-27 00:00:00,1.0094003092247057
1998-01-28 00:00:00,1.0093341336106305
1998-02-02 00:00:00,1.0165481212733709
1998-02-03 00:00:00,1.0074637095176018
1998-02-04 00:00:00,0.99876288187709861
1998-02-05 00:00:00,0.99941474655894713
1998-02-06 00:00:00,1.0111759424284248
1998-02-09 00:00:00,0.99666209352672286
1998-02-10 00:00:00,1.0095344316805357
1998-02-11 00:00:00,0.99908590291813804
1998-02-12 00:00:00,1.0042180475858442
1998-02-13 00:00:00,0.99416274167298546
1998-02-17 00:00:00,1.0048698751405749
1998-02-18 00:00:00,1.0090671455467619
1998-02-19 00:00:00,0.99467780846923126
1998-02-20 00:00:00,1.0073853374158681
1998-02-23 00:00:00,1.0038909325501402
1998-02-24 00:00:00,0.99216360490035982
1998-02-25 00:00:00,1.0124081944277965
1998-03-02 00:00:00,0.99837121201714396
1998-03-03 00:00:00,1.0053237951092981
1998-03-04 00:00:00,0.99255506068731247
1998-03-05 00:00:00,0.99063354520705271
1998-03-06 00:00:00,1.0206609933016326
1998-03-09 00:00:00,0.99470472678213029
1998-03-10 00:00:00,1.008934110992447
1998-03-11 00:00:00,1.0034497110660827
1998-03-12 00:00:00,1.0035356179831165
1998-03-13 00:00:00,0.99772231580710236
1998-03-16 00:00:00,1.0095422876591251
1998-03-17 00:00:00,1.0024070461449175
1998-03-18 00:00:00,1.0028969682209685
1998-03-19 00:00:00,1.0018031467898318
1998-03-20 00:00:00,1.0090921869567304
1998-03-23 00:00:00,0.99721422975566554
1998-03-24 00:00:00,1.0074650709248301
1998-03-25 00:00:00,0.99714618475670003
1998-03-26 00:00:00,1.0013565303154806
1998-03-27 00:00:00,0.99502863163527522
1998-04-01 00:00:00,1.008045796459373
1998-04-02 00:00:00,1.0095754539866348
1998-04-03 00:00:00,1.0050627603152618
1998-04-06 00:00:00,0.99274820201236269
1998-04-07 00:00:00,0.9936751525917763
1998-04-08 00:00:00,0.99586645195790435
1998-04-09 00:00:00,1.0080607782039028
1998-04-13 00:00:00,0.99727886189189807
1998-04-14 00:00:00,1.0083736439759643
1998-04-15 00:00:00,1.0023294137617162
1998-04-16 00:00:00,0.98753708955475739
1998-04-17 00:00:00,1.0130360105095295
1998-04-20 00:00:00,0.99973050028590538
1998-04-21 00:00:00,1.0047758799044664
1998-04-22 00:00:00,1.0028728933056907
1998-04-23 00:00:00,0.99081236052738508
1998-04-24 00:00:00,0.98991572124898952
1998-04-27 00:00:00,0.97961571244638557
1998-04-28 00:00:00,0.99957544626003347
1998-05-01 00:00:00,1.0104532870500897
1998-05-04 00:00:00,0.99734371325436588
