,mvp
1996-03-11 00:00:00,1.011565
1996-03-12 00:00:00,0.99221599999999999
1996-03-13 00:00:00,1.006864
1996-03-14 00:00:00,1.004383
1996-03-15 00:00:00,0.99933799999999995
1996-03-18 00:00:00,1.01925
1996-03-19 00:00:00,0.99784799999999996
1996-03-20 00:00:00,0.99880200000000008
1996-03-21 00:00:00,0.99760100000000007
1996-03-22 00:00:00,1.002645
1996-03-25 00:00:00,0.99808199999999991
1996-03-26 00:00:00,1.0048049999999999
1996-03-27 00:00:00,0.99091300000000004
1996-03-28 00:00:00,1.0038609999999999
1996-04-01 00:00:00,1.0115940000000001
1996-04-02 00:00:00,1.0019100000000001
1996-04-03 00:00:00,1.0
1996-04-04 00:00:00,0.99928499999999987
1996-04-08 00:00:00,0.98282899999999995
1996-04-09 00:00:00,0.99611700000000003
1996-04-10 00:00:00,0.98221700000000001
1996-04-11 00:00:00,0.99875999999999998
1996-04-12 00:00:00,1.0126649999999999
1996-04-15 00:00:00,1.008337
1996-04-16 00:00:00,1.002918
1996-04-17 00:00:00,0.99757499999999999
1996-04-18 00:00:00,1.001458
1996-04-19 00:00:00,1.002427
1996-04-22 00:00:00,1.0077480000000001
1996-04-23 00:00:00,1.003123
1996-04-24 00:00:00,0.99640700000000004
1996-04-25 00:00:00,1.004567
1996-04-26 00:00:00,1.002154
1996-04-29 00:00:00,1.0
1996-05-01 00:00:00,1.002151
1996-05-02 00:00:00,0.98283299999999996
1996-05-03 00:00:00,0.99854399999999999
1996-05-06 00:00:00,0.99902800000000003
1996-05-07 00:00:00,0.99586600000000003
1996-05-08 00:00:00,1.012454
1996-05-09 00:00:00,0.99927600000000005
1996-05-10 00:00:00,1.0098959999999999
1996-05-13 00:00:00,1.0150570000000001
1996-05-14 00:00:00,1.006122
1996-05-15 00:00:00,0.99882999999999988
1996-05-16 00:00:00,1.0021089999999999
1996-05-17 00:00:00,1.0053780000000001
1996-05-20 00:00:00,1.0067440000000001
1996-05-21 00:00:00,0.99861399999999989
1996-05-22 00:00:00,1.009484
1996-05-23 00:00:00,0.99587499999999995
1996-05-24 00:00:00,1.0039119999999999
1996-05-28 00:00:00,0.98991499999999999
1996-05-29 00:00:00,0.99328499999999997
1996-05-30 00:00:00,1.005128
1996-06-03 00:00:00,1.002804
1996-06-04 00:00:00,1.0069900000000001
1996-06-05 00:00:00,1.0087919999999999
1996-06-06 00:00:00,0.99266100000000002
1996-06-07 00:00:00,1.0
1996-06-10 00:00:00,0.99676500000000012
1996-06-11 00:00:00,0.99907299999999999
1996-06-12 00:00:00,0.99814400000000003
